alpha,bandwidth_cv_folds,bandwidth_cv_path,bandwidth_cv_score,bandwidth_fine_grid_size,bandwidth_grid_size,bandwidth_manifold,bandwidth_scale_x,bandwidth_scale_z,bandwidth_search,bandwidth_selection,bandwidth_theory_mode,bandwidth_x,bandwidth_z,best_intensity_plot_dir,best_intensity_plot_files,best_intensity_plot_metadata,best_intensity_plot_repetition,best_model_path,best_repeat,beta,boundary_correction,correction_type,covariate_sampler,cv_save_runtime_seconds,dnn_architecture,dnn_architecture_rate_exponent,dnn_architecture_tag,dnn_depth,dnn_hidden_layers,dnn_integration_points,dnn_quadrature_mode,dnn_width,epsilon,event_dim,expected_count,fit_runtime_seconds,gaussian_cutoff,hellinger_runtime_seconds,intensity_plot_created_this_run,kernel,kernel_cv_max_events_per_replicate,kernel_cv_max_replicates,manifold_input,manifold_learning,manifold_type,mean_observed_count,mesh_resolution,method,metrics_update_runtime_seconds,metrics_write_runtime_seconds,model_path_tmp,model_save_runtime_seconds,model_saved,model_selection_runtime_seconds,model_suffix,n,output_activation,plot_after_repetitions,plot_runtime_seconds,postprocess_runtime_seconds,repetition,runtime_seconds,save_model_policy,scenario,seed,setting_hash,simulate_runtime_seconds,squared_hellinger,support,support_type,theory_rate_exponent,total_events,use_gaussian_cutoff,validation_quadrature_method,validation_z_chunk_size,z_dim
,,,,,,,,,,,,,,,,,,results/models/best/61153e5a1194d609597e8bcbecaef5e2/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.019112699999994,,0.7160177620000354,False,,,,,,,31.227,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.0032030250000048,0.004100105000020449,results/models/tmp/61153e5a1194d609597e8bcbecaef5e2_rep0.pt,0.0024569240000005266,False,0.0039828179999972235,.pt,1000,softplus,3,0.0,1.7666940979999595,0,8.632569773,best_repeat,near_zero,741817590,61153e5a1194d609597e8bcbecaef5e2,0.13074521300001152,0.16018434630538492,euclidean1d,euclidean,0.8,31227,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/61153e5a1194d609597e8bcbecaef5e2/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,5.678797318999955,,0.7002338620000046,False,,,,,,,31.088,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.0073818160000200805,0.004191455000011501,results/models/tmp/61153e5a1194d609597e8bcbecaef5e2_rep1.pt,0.0024951249999958236,False,0.005137586999978794,.pt,1000,softplus,3,0.0,1.8103605630000175,1,8.322506965000002,best_repeat,near_zero,741817591,61153e5a1194d609597e8bcbecaef5e2,0.13311522100002549,0.18795084126798284,euclidean1d,euclidean,0.8,31088,,,,0
,,,,,,,,,,,,,,results/plots/intensity/near_zero/euclidean1d/zdim_0/n_1000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/near_zero/euclidean1d/zdim_0/n_1000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/near_zero/euclidean1d/zdim_0/n_1000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/61153e5a1194d609597e8bcbecaef5e2/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,5.618401788000028,,0.6898995610000043,True,,,,,,,31.149,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.012454988999991201,0.004995553000014752,results/models/tmp/61153e5a1194d609597e8bcbecaef5e2_rep2.pt,0.002391912999996748,True,0.00609160599998404,.pt,1000,softplus,3,0.5523101950000182,1.7579658189999918,2,8.776961839000023,best_repeat,near_zero,741817592,61153e5a1194d609597e8bcbecaef5e2,0.15838447599998062,0.12958331483101249,euclidean1d,euclidean,0.8,31149,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/f8e19f2913fc1c9ee6f2588d3ab414d7/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,5.758226116999992,,0.0033494259999997666,False,,,,,,,31.227,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.0032780200000388504,0.006565335000004779,results/models/tmp/f8e19f2913fc1c9ee6f2588d3ab414d7_rep0.pt,0.0036881739999898855,False,0.0035222110000177054,.pt,1000,relu,3,0.0,1.77192605099998,0,7.670265020999977,best_repeat,near_zero,741817590,f8e19f2913fc1c9ee6f2588d3ab414d7,0.13676342700000532,0.18909303132844174,euclidean1d,euclidean,0.8,31227,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/f8e19f2913fc1c9ee6f2588d3ab414d7/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,5.084031961999983,,0.0023821430000339205,False,,,,,,,31.088,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.007795520000001943,0.004474689000005583,results/models/tmp/f8e19f2913fc1c9ee6f2588d3ab414d7_rep1.pt,0.0023682470000494504,False,0.004718201999992289,.pt,1000,relu,3,0.0,1.7451529549999805,1,6.96543514199999,best_repeat,near_zero,741817591,f8e19f2913fc1c9ee6f2588d3ab414d7,0.13386808199999223,0.21001614641756255,euclidean1d,euclidean,0.8,31088,,,,0
,,,,,,,,,,,,,,results/plots/intensity/near_zero/euclidean1d/zdim_0/n_1000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/near_zero/euclidean1d/zdim_0/n_1000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/near_zero/euclidean1d/zdim_0/n_1000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/f8e19f2913fc1c9ee6f2588d3ab414d7/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,5.439281096999991,,0.002552981999997428,True,,,,,,,31.149,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.012284820999980184,0.004911336000020583,results/models/tmp/f8e19f2913fc1c9ee6f2588d3ab414d7_rep2.pt,0.0038121159999491283,True,0.006201504999978624,.pt,1000,relu,3,0.6710800680000375,1.761823207999953,2,8.012704410999959,best_repeat,near_zero,741817592,f8e19f2913fc1c9ee6f2588d3ab414d7,0.1379670559999795,0.1664251792566358,euclidean1d,euclidean,0.8,31149,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/98963fa4e063cdb5acfa467f8a8e2d3d/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,4,"[72, 72, 72, 72]",128,stochastic,72,0.0001,1,30.0,11.37543220599997,,0.6790934480000033,False,,,,,,,31.025932953826693,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.003910728999983348,0.005388310000000729,results/models/tmp/98963fa4e063cdb5acfa467f8a8e2d3d_rep0.pt,0.0026011840000137454,False,0.003509601000018847,.pt,3162,softplus,3,0.0,1.7341753430000608,0,14.203886595000029,best_repeat,near_zero,231877846,98963fa4e063cdb5acfa467f8a8e2d3d,0.41518559799999366,0.046096537242124064,euclidean1d,euclidean,0.8,98104,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/98963fa4e063cdb5acfa467f8a8e2d3d/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,4,"[72, 72, 72, 72]",128,stochastic,72,0.0001,1,30.0,10.909133785000051,,0.73783398300003,False,,,,,,,31.13124604680582,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.009946610999975292,0.005579089999969256,results/models/tmp/98963fa4e063cdb5acfa467f8a8e2d3d_rep1.pt,0.0030628199999682693,False,0.005033395999987533,.pt,3162,softplus,3,0.0,1.719274539999958,1,13.791738995999992,best_repeat,near_zero,231877847,98963fa4e063cdb5acfa467f8a8e2d3d,0.4254966879999529,0.021183536346469224,euclidean1d,euclidean,0.8,98437,,,,0
,,,,,,,,,,,,,,results/plots/intensity/near_zero/euclidean1d/zdim_0/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/near_zero/euclidean1d/zdim_0/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/near_zero/euclidean1d/zdim_0/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/98963fa4e063cdb5acfa467f8a8e2d3d/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,4,"[72, 72, 72, 72]",128,stochastic,72,0.0001,1,30.0,10.791397129000018,,0.6977491079999822,True,,,,,,,31.09361163820367,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.014599030999988827,0.00586054000001468,results/models/tmp/98963fa4e063cdb5acfa467f8a8e2d3d_rep2.pt,0.002851360000022396,True,0.005868864000035501,.pt,3162,softplus,3,0.5623263090000137,1.7535353160000113,2,14.210700420000023,best_repeat,near_zero,231877848,98963fa4e063cdb5acfa467f8a8e2d3d,0.40569255799999837,0.01946033799713095,euclidean1d,euclidean,0.8,98318,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/8b8c728a4c60687a80d633c9bff39f06/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,4,"[72, 72, 72, 72]",128,stochastic,72,0.0001,1,30.0,18.775153466000006,,0.00237288300002092,False,,,,,,,31.025932953826693,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.00418985999999677,0.00480406399998401,results/models/tmp/8b8c728a4c60687a80d633c9bff39f06_rep0.pt,0.0024924710000391315,False,0.0034561499999767875,.pt,3162,relu,3,0.0,1.7353151109999772,0,20.951130164000006,best_repeat,near_zero,231877846,8b8c728a4c60687a80d633c9bff39f06,0.4382887040000014,0.01682237187484971,euclidean1d,euclidean,0.8,98104,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/8b8c728a4c60687a80d633c9bff39f06/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,4,"[72, 72, 72, 72]",128,stochastic,72,0.0001,1,30.0,10.83402455099997,,0.0025540949999935947,False,,,,,,,31.13124604680582,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.009292690999984643,0.005669742999998562,results/models/tmp/8b8c728a4c60687a80d633c9bff39f06_rep1.pt,0.002583540999978595,False,0.004663750000020173,.pt,3162,relu,3,0.0,1.8195642560000351,1,13.058268687999998,best_repeat,near_zero,231877847,8b8c728a4c60687a80d633c9bff39f06,0.40212578599999915,0.04770720206429324,euclidean1d,euclidean,0.8,98437,,,,0
,,,,,,,,,,,,,,results/plots/intensity/near_zero/euclidean1d/zdim_0/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/near_zero/euclidean1d/zdim_0/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/near_zero/euclidean1d/zdim_0/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/8b8c728a4c60687a80d633c9bff39f06/best_model.pt,2,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,4,"[72, 72, 72, 72]",128,stochastic,72,0.0001,1,30.0,17.046539101999997,,0.002594567999949504,True,,,,,,,31.09361163820367,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.014122154000006049,0.005540168999971229,results/models/tmp/8b8c728a4c60687a80d633c9bff39f06_rep2.pt,0.0024596110000061344,True,0.0057972430000177155,.pt,3162,relu,3,0.6812808540000219,1.7768911530000082,2,20.009538885999973,best_repeat,near_zero,231877848,8b8c728a4c60687a80d633c9bff39f06,0.5022332089999964,0.009715312180999816,euclidean1d,euclidean,0.8,98318,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/51e808161dec3ac24d52470c7ec4756f/best_model.pt,1,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,4,"[88, 88, 88, 88]",128,stochastic,88,0.0001,1,30.0,26.224949158000015,,0.6905464469999743,False,,,,,,,31.1721,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.006297465999978158,0.007085313000004589,results/models/tmp/51e808161dec3ac24d52470c7ec4756f_rep0.pt,0.0030323889999976927,False,0.004428152999992108,.pt,10000,softplus,3,0.0,1.8296134090000464,0,30.048854629000004,best_repeat,near_zero,1907023388,51e808161dec3ac24d52470c7ec4756f,1.3037456149999684,0.011571835783143823,euclidean1d,euclidean,0.8,311721,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/51e808161dec3ac24d52470c7ec4756f/best_model.pt,1,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,4,"[88, 88, 88, 88]",128,stochastic,88,0.0001,1,30.0,25.68456774999993,,0.6941643820000536,False,,,,,,,31.1241,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.010546415999897363,0.006056198999999651,results/models/tmp/51e808161dec3ac24d52470c7ec4756f_rep1.pt,0.002493192999963867,True,0.004923105999978361,.pt,10000,softplus,3,0.0,1.7143303340000102,1,29.398539078,best_repeat,near_zero,1907023389,51e808161dec3ac24d52470c7ec4756f,1.3054766120000068,0.0017385202546375774,euclidean1d,euclidean,0.8,311241,,,,0
,,,,,,,,,,,,,,results/plots/intensity/near_zero/euclidean1d/zdim_0/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/near_zero/euclidean1d/zdim_0/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/near_zero/euclidean1d/zdim_0/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,1,results/models/best/51e808161dec3ac24d52470c7ec4756f/best_model.pt,1,2.0,,,uniform,0.0,theory,0.8,theory_ref1000_ds3_ws64_stochq,4,"[88, 88, 88, 88]",128,stochastic,88,0.0001,1,30.0,20.339157958999976,,0.7090833900000462,True,,,,,,,31.1865,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.01837956800000029,0.007542097000055037,results/models/tmp/51e808161dec3ac24d52470c7ec4756f_rep2.pt,0.004295350999996117,False,0.006569288000036977,.pt,10000,softplus,3,0.6038202619999993,1.7315432369999826,2,24.687260515999924,best_repeat,near_zero,1907023390,51e808161dec3ac24d52470c7ec4756f,1.3036556679999194,0.004515099826061718,euclidean1d,euclidean,0.8,311865,,,,0
