alpha,bandwidth_cv_folds,bandwidth_cv_path,bandwidth_cv_score,bandwidth_fine_grid_size,bandwidth_grid_size,bandwidth_manifold,bandwidth_scale_x,bandwidth_scale_z,bandwidth_search,bandwidth_selection,bandwidth_theory_mode,bandwidth_x,bandwidth_z,best_intensity_plot_dir,best_intensity_plot_files,best_intensity_plot_metadata,best_intensity_plot_repetition,best_model_path,best_repeat,beta,boundary_correction,correction_type,covariate_sampler,cv_save_runtime_seconds,dnn_architecture,dnn_architecture_rate_exponent,dnn_architecture_tag,dnn_depth,dnn_hidden_layers,dnn_integration_points,dnn_quadrature_mode,dnn_width,epsilon,event_dim,expected_count,fit_runtime_seconds,gaussian_cutoff,hellinger_runtime_seconds,intensity_plot_created_this_run,kernel,kernel_cv_max_events_per_replicate,kernel_cv_max_replicates,manifold_input,manifold_learning,manifold_type,mean_observed_count,mesh_resolution,method,metrics_update_runtime_seconds,metrics_write_runtime_seconds,model_path_tmp,model_save_runtime_seconds,model_saved,model_selection_runtime_seconds,model_suffix,n,output_activation,plot_after_repetitions,plot_runtime_seconds,postprocess_runtime_seconds,repetition,runtime_seconds,save_model_policy,scenario,seed,setting_hash,simulate_runtime_seconds,squared_hellinger,support,support_type,theory_rate_exponent,total_events,use_gaussian_cutoff,validation_quadrature_method,validation_z_chunk_size,z_dim
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_0/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_0/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_0/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,1,results/models/best/7ecdf119241c91eb212fe542c31f7463/best_model.pt,1,2.0,,,uniform,0.0,theory,0.6666666666666666,theory_ref1000_ds3_ws64_stochq,4,"[80, 80, 80, 80]",128,stochastic,80,0.0001,1,30.0,9.743803717999981,,0.7774800789998153,True,,,,,,,29.75964579380139,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.017678741000054288,0.007445871000072657,results/models/tmp/7ecdf119241c91eb212fe542c31f7463_rep2.pt,0.003172638000023653,False,0.005863266999995176,.pt,3162,softplus,3,0.6139956289998736,1.9357874040003935,2,13.802673297999945,best_repeat,compositional,1298103782,7ecdf119241c91eb212fe542c31f7463,0.7316064679998817,0.005074084215250308,euclidean1d,euclidean,0.6666666666666666,94100,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/49247d7297c115782a33741950f1d009/best_model.pt,2,2.0,,,uniform,0.0,theory,0.6666666666666666,theory_ref1000_ds3_ws64_stochq,4,"[80, 80, 80, 80]",128,stochastic,80,0.0001,1,30.0,13.472846226000001,,0.003046654000172566,False,,,,,,,29.99146110056926,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.01035285899979499,0.006128920000037397,results/models/tmp/49247d7297c115782a33741950f1d009_rep1.pt,0.0028750880001098267,False,0.004351667000037196,.pt,3162,relu,3,0.0,1.926346208999803,1,16.12186004299997,best_repeat,compositional,1298103781,49247d7297c115782a33741950f1d009,0.7196209539999927,0.00241510896450631,euclidean1d,euclidean,0.6666666666666666,94833,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/49247d7297c115782a33741950f1d009/best_model.pt,2,2.0,,,uniform,0.0,theory,0.6666666666666666,theory_ref1000_ds3_ws64_stochq,4,"[80, 80, 80, 80]",128,stochastic,80,0.0001,1,30.0,13.962584328000048,,0.002885197000068729,False,,,,,,,30.04459203036053,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.0048591719998967164,0.006039721999968606,results/models/tmp/49247d7297c115782a33741950f1d009_rep0.pt,0.002762325999810855,False,0.002940019999869037,.pt,3162,relu,3,0.0,2.01813766500004,0,16.73667674100011,best_repeat,compositional,1298103780,49247d7297c115782a33741950f1d009,0.7530695509999532,0.003974813478965212,euclidean1d,euclidean,0.6666666666666666,95001,,,,0
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_0/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_0/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_0/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/49247d7297c115782a33741950f1d009/best_model.pt,2,2.0,,,uniform,0.0,theory,0.6666666666666666,theory_ref1000_ds3_ws64_stochq,4,"[80, 80, 80, 80]",128,stochastic,80,0.0001,1,30.0,13.323535296000045,,0.0030257760001859424,True,,,,,,,29.75964579380139,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.016586977000088154,0.0071445089999997435,results/models/tmp/49247d7297c115782a33741950f1d009_rep2.pt,0.0028194439998969756,True,0.005182215999866457,.pt,3162,relu,3,0.7053772260001097,1.8969068379997225,2,16.6432548140001,best_repeat,compositional,1298103782,49247d7297c115782a33741950f1d009,0.7144096780000382,0.0022716796637416983,euclidean1d,euclidean,0.6666666666666666,94100,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/c706967bf5d83b03e2469af7d365529a/best_model.pt,0,2.0,,,uniform,0.0,theory,0.6666666666666666,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,28.624727151000116,,0.7362798189999467,False,,,,,,,29.9124,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.012182076000044617,0.0071758540000246285,results/models/tmp/c706967bf5d83b03e2469af7d365529a_rep1.pt,0.003131965999955355,False,0.004247641000119984,.pt,10000,softplus,3,0.0,1.8940737010000248,1,33.590873108000096,best_repeat,compositional,4143667303,c706967bf5d83b03e2469af7d365529a,2.335792437000009,0.0027670618972911887,euclidean1d,euclidean,0.6666666666666666,299124,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/c706967bf5d83b03e2469af7d365529a/best_model.pt,0,2.0,,,uniform,0.0,theory,0.6666666666666666,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,28.21449873100005,,0.7772525219997988,False,,,,,,,29.9745,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.00595521899981577,0.0083881890000157,results/models/tmp/c706967bf5d83b03e2469af7d365529a_rep0.pt,0.0033880880000651814,True,0.0031717239999125013,.pt,10000,softplus,3,0.0,1.8827993600000354,0,33.260867254999994,best_repeat,compositional,4143667302,c706967bf5d83b03e2469af7d365529a,2.3863166420001107,0.0021052266770547326,euclidean1d,euclidean,0.6666666666666666,299745,,,,0
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_0/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_0/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_0/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,0,results/models/best/c706967bf5d83b03e2469af7d365529a/best_model.pt,0,2.0,,,uniform,0.0,theory,0.6666666666666666,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,27.20277800300005,,0.7681716399999914,True,,,,,,,30.0403,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.019801313000016307,0.00843858000007458,results/models/tmp/c706967bf5d83b03e2469af7d365529a_rep2.pt,0.0030501840001306846,False,0.005523798000012903,.pt,10000,softplus,3,0.5987548850000621,1.9003566880001017,2,32.80446627000015,best_repeat,compositional,4143667304,c706967bf5d83b03e2469af7d365529a,2.3344050539999444,0.0023536247137553984,euclidean1d,euclidean,0.6666666666666666,300403,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/e5a2e0e64e9565744c2b901e1a32872d/best_model.pt,2,2.0,,,uniform,0.0,theory,0.6666666666666666,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,28.74040809600001,,0.0026804380001976824,False,,,,,,,29.9745,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.005784439999843016,0.006661870000016279,results/models/tmp/e5a2e0e64e9565744c2b901e1a32872d_rep0.pt,0.002958962000093379,False,0.002578814000116836,.pt,10000,relu,3,0.0,1.9565527049996945,0,33.00750330599999,best_repeat,compositional,4143667302,e5a2e0e64e9565744c2b901e1a32872d,2.3078620670000873,0.001961205129957697,euclidean1d,euclidean,0.6666666666666666,299745,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/e5a2e0e64e9565744c2b901e1a32872d/best_model.pt,2,2.0,,,uniform,0.0,theory,0.6666666666666666,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,29.11134572800006,,0.0026898979999714356,False,,,,,,,29.9124,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.01241159999995034,0.006928812000069229,results/models/tmp/e5a2e0e64e9565744c2b901e1a32872d_rep1.pt,0.002875787999983004,False,0.0036655899998550012,.pt,10000,relu,3,0.0,1.8803394699998535,1,33.36413080700004,best_repeat,compositional,4143667303,e5a2e0e64e9565744c2b901e1a32872d,2.3697557110001526,0.0024240178404328445,euclidean1d,euclidean,0.6666666666666666,299124,,,,0
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_0/n_10000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_0/n_10000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_0/n_10000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/e5a2e0e64e9565744c2b901e1a32872d/best_model.pt,2,2.0,,,uniform,0.0,theory,0.6666666666666666,theory_ref1000_ds3_ws64_stochq,4,"[96, 96, 96, 96]",128,stochastic,96,0.0001,1,30.0,26.941290656000092,,0.00280514300015966,True,,,,,,,30.0403,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.019643443000177285,0.007355189000008977,results/models/tmp/e5a2e0e64e9565744c2b901e1a32872d_rep2.pt,0.002736111000103847,True,0.0055329960000563005,.pt,10000,relu,3,0.7083636380000371,1.9672931309996784,2,31.966379512999993,best_repeat,compositional,4143667304,e5a2e0e64e9565744c2b901e1a32872d,2.3466269450000254,0.001843304491165024,euclidean1d,euclidean,0.6666666666666666,300403,,,,0
,,,,,,,,,,,,,,,,,,results/models/best/83f03d2aa95c341cc32d2c290db9551c/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,2,"[40, 40]",128,stochastic,40,0.0001,1,30.0,4.149598873000059,,0.7940309900000102,False,,,,,,,30.79,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.006772931999876164,0.008268246999932671,results/models/tmp/83f03d2aa95c341cc32d2c290db9551c_rep0.pt,0.002618459000132134,True,0.0027648620000491064,.pt,100,softplus,3,0.0,1.9254188519998934,0,6.90935596700001,best_repeat,compositional,2929654327,83f03d2aa95c341cc32d2c290db9551c,0.04030725200004781,0.39100328818475527,euclidean1d,euclidean,0.5,3079,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/83f03d2aa95c341cc32d2c290db9551c/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,2,"[40, 40]",128,stochastic,40,0.0001,1,30.0,3.758411070000193,,0.8548086929999954,False,,,,,,,29.39,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.01449326200008727,0.008550798999976905,results/models/tmp/83f03d2aa95c341cc32d2c290db9551c_rep1.pt,0.0026434359999711887,False,0.004197279999971215,.pt,100,softplus,3,0.0,1.9186265219998404,1,6.570009032000144,best_repeat,compositional,2929654328,83f03d2aa95c341cc32d2c290db9551c,0.038162747000114905,0.5675668763148486,euclidean1d,euclidean,0.5,2939,,,,1
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_1/n_100/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_1/n_100/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_1/n_100/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,0,results/models/best/83f03d2aa95c341cc32d2c290db9551c/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,2,"[40, 40]",128,stochastic,40,0.0001,1,30.0,3.066154468999912,,0.8051652359999935,True,,,,,,,29.37,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.02336485000000721,0.008603776999962065,results/models/tmp/83f03d2aa95c341cc32d2c290db9551c_rep2.pt,0.0031836390000989923,False,0.006221971999821108,.pt,100,softplus,3,0.6350162759999876,2.0319493560002684,2,6.576849628000218,best_repeat,compositional,2929654329,83f03d2aa95c341cc32d2c290db9551c,0.03856429100005698,0.755287496266733,euclidean1d,euclidean,0.5,2937,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/cb535389b5348ad39900f50a80c61413/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,2,"[40, 40]",128,stochastic,40,0.0001,1,30.0,4.204822645999911,,0.044466831999898204,False,,,,,,,30.79,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.007517448000044169,0.008525236999957997,results/models/tmp/cb535389b5348ad39900f50a80c61413_rep0.pt,0.002760338999905798,True,0.0025719259999732458,.pt,100,relu,3,0.0,1.8979909810002482,0,6.184906797999929,best_repeat,compositional,2929654327,cb535389b5348ad39900f50a80c61413,0.03762633899987122,0.3910032881768052,euclidean1d,euclidean,0.5,3079,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/cb535389b5348ad39900f50a80c61413/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,2,"[40, 40]",128,stochastic,40,0.0001,1,30.0,3.830303902999958,,0.04643219100012175,False,,,,,,,29.39,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.016670811000039976,0.009632190000047558,results/models/tmp/cb535389b5348ad39900f50a80c61413_rep1.pt,0.002884657999857154,False,0.004883809999910227,.pt,100,relu,3,0.0,1.8989237929999945,1,5.813840229000107,best_repeat,compositional,2929654328,cb535389b5348ad39900f50a80c61413,0.0381803420000324,0.5675668740403628,euclidean1d,euclidean,0.5,2939,,,,1
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_1/n_100/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_1/n_100/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_1/n_100/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,0,results/models/best/cb535389b5348ad39900f50a80c61413/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,2,"[40, 40]",128,stochastic,40,0.0001,1,30.0,3.101301157999842,,0.04591921499991258,True,,,,,,,29.37,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.024136456999940492,0.008697313999846301,results/models/tmp/cb535389b5348ad39900f50a80c61413_rep2.pt,0.0023851849998663965,False,0.004998810999950365,.pt,100,relu,3,0.7378922650000277,1.9840950100001464,2,5.908018415000015,best_repeat,compositional,2929654329,cb535389b5348ad39900f50a80c61413,0.038810767000086344,0.755287496266733,euclidean1d,euclidean,0.5,2937,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/27ab3c2837216a97df8ee253619a8984/best_model.pt,1,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,4.146095573999901,,0.8466253849999248,False,,,,,,,29.955696202531644,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.008155047000172999,0.00930658799984485,results/models/tmp/27ab3c2837216a97df8ee253619a8984_rep0.pt,0.002976704000047903,False,0.0029643320001468965,.pt,316,softplus,3,0.0,1.9159023270003672,0,6.998889942000005,best_repeat,compositional,3849600011,27ab3c2837216a97df8ee253619a8984,0.09026665599981243,0.17717110715332568,euclidean1d,euclidean,0.5,9466,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/27ab3c2837216a97df8ee253619a8984/best_model.pt,1,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,5.034374371000013,,0.8021169080000163,False,,,,,,,29.629746835443036,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.016557911999825592,0.009399116999929902,results/models/tmp/27ab3c2837216a97df8ee253619a8984_rep1.pt,0.0030222620000586176,True,0.0038621060000423313,.pt,316,softplus,3,0.0,1.9820046579998234,1,7.909896516999879,best_repeat,compositional,3849600012,27ab3c2837216a97df8ee253619a8984,0.09140058000002682,0.08622315312029691,euclidean1d,euclidean,0.5,9363,,,,1
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_1/n_316/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_1/n_316/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_1/n_316/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,1,results/models/best/27ab3c2837216a97df8ee253619a8984/best_model.pt,1,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,4.156028023999852,,0.785138950999908,True,,,,,,,29.895569620253166,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.02769429099998888,0.01030207300004804,results/models/tmp/27ab3c2837216a97df8ee253619a8984_rep2.pt,0.0026430249999975786,False,0.005500829999846246,.pt,316,softplus,3,0.6168090329999814,1.938129354000239,2,7.585202299000002,best_repeat,compositional,3849600013,27ab3c2837216a97df8ee253619a8984,0.08909693700002208,0.16557248829572457,euclidean1d,euclidean,0.5,9447,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/342b87cb0aa4cfc1c08f05c349829da1/best_model.pt,1,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,5.021722490000002,,0.046610417000010784,False,,,,,,,29.629746835443036,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.020456955999861748,0.009203397999954177,results/models/tmp/342b87cb0aa4cfc1c08f05c349829da1_rep1.pt,0.0026072309999563004,True,0.004074969999919631,.pt,316,relu,3,0.0,1.9215612489999785,1,7.079502478999984,best_repeat,compositional,3849600012,342b87cb0aa4cfc1c08f05c349829da1,0.0896083229999931,0.0883452036869613,euclidean1d,euclidean,0.5,9363,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/342b87cb0aa4cfc1c08f05c349829da1/best_model.pt,1,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,4.075029943000118,,0.05199930300000233,False,,,,,,,29.955696202531644,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.008592490999944857,0.009378934000096706,results/models/tmp/342b87cb0aa4cfc1c08f05c349829da1_rep0.pt,0.002925430999994205,False,0.002767591000065295,.pt,316,relu,3,0.0,1.9296071949997895,0,6.144911984999908,best_repeat,compositional,3849600011,342b87cb0aa4cfc1c08f05c349829da1,0.08827554399999826,0.17723551087570674,euclidean1d,euclidean,0.5,9466,,,,1
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_1/n_316/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_1/n_316/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_1/n_316/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,1,results/models/best/342b87cb0aa4cfc1c08f05c349829da1/best_model.pt,1,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,4.097385366000026,,0.04817486199999621,True,,,,,,,29.895569620253166,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.02673576100005448,0.010300228000005518,results/models/tmp/342b87cb0aa4cfc1c08f05c349829da1_rep2.pt,0.0029562629999873025,False,0.005299669999885737,.pt,316,relu,3,0.7319659570000567,1.937740334000182,2,6.906994220000115,best_repeat,compositional,3849600013,342b87cb0aa4cfc1c08f05c349829da1,0.09172770099985428,0.16550985198713103,euclidean1d,euclidean,0.5,9447,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/c519dcb640fcb4c859cf031831c4659e/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.60987170500016,,0.8044605310001316,False,,,,,,,29.898,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.01961791799999446,0.010043338999821572,results/models/tmp/c519dcb640fcb4c859cf031831c4659e_rep1.pt,0.0026651980001588527,False,0.0036437449998629745,.pt,1000,softplus,3,0.0,1.925473466999847,1,9.589198361000172,best_repeat,compositional,750827171,c519dcb640fcb4c859cf031831c4659e,0.2493926580000334,0.05020037186213757,euclidean1d,euclidean,0.5,29898,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/c519dcb640fcb4c859cf031831c4659e/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.907700753000199,,0.7966835490001358,False,,,,,,,30.231,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.008904478999966159,0.010337966999941273,results/models/tmp/c519dcb640fcb4c859cf031831c4659e_rep0.pt,0.002798386999984359,True,0.0027276580001398543,.pt,1000,softplus,3,0.0,1.903812097999662,0,9.856784713000025,best_repeat,compositional,750827170,c519dcb640fcb4c859cf031831c4659e,0.24858831300002748,0.04154023370061688,euclidean1d,euclidean,0.5,30231,,,,1
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_1/n_1000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_1/n_1000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_1/n_1000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,0,results/models/best/c519dcb640fcb4c859cf031831c4659e/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.760818496000184,,0.812056943000016,True,,,,,,,30.233,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.030164194000008138,0.010645373999977892,results/models/tmp/c519dcb640fcb4c859cf031831c4659e_rep2.pt,0.002780607999966378,False,0.004899956999906863,.pt,1000,softplus,3,0.6234665260001293,1.9401514769995174,2,10.387265058999901,best_repeat,compositional,750827172,c519dcb640fcb4c859cf031831c4659e,0.2507716170000549,0.06109186702984601,euclidean1d,euclidean,0.5,30233,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/4a5f9bc785ab8d97bc637c19653ccfc2/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.781337786999984,,0.04752979299996696,False,,,,,,,29.898,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.018595837000020765,0.010193942000114475,results/models/tmp/4a5f9bc785ab8d97bc637c19653ccfc2_rep1.pt,0.00264946700008295,False,0.003734538000117027,.pt,1000,relu,3,0.0,1.9199000860000979,1,9.002446618000022,best_repeat,compositional,750827171,4a5f9bc785ab8d97bc637c19653ccfc2,0.2536789519999729,0.04978993917031589,euclidean1d,euclidean,0.5,29898,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/4a5f9bc785ab8d97bc637c19653ccfc2/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.698870402000011,,0.04758792899997388,False,,,,,,,30.231,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.010116705999962505,0.010915265999983603,results/models/tmp/4a5f9bc785ab8d97bc637c19653ccfc2_rep0.pt,0.002942036999911579,True,0.0026314290000755136,.pt,1000,relu,3,0.0,1.8763440660000015,0,8.872245841999984,best_repeat,compositional,750827170,4a5f9bc785ab8d97bc637c19653ccfc2,0.24944344499999715,0.04342140847536724,euclidean1d,euclidean,0.5,30231,,,,1
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_1/n_1000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_1/n_1000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_1/n_1000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,0,results/models/best/4a5f9bc785ab8d97bc637c19653ccfc2/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.613394288000109,,0.049195309999959136,True,,,,,,,30.233,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.03055606699990676,0.013232313000116847,results/models/tmp/4a5f9bc785ab8d97bc637c19653ccfc2_rep2.pt,0.0029651099998773134,False,0.005053870000210736,.pt,1000,relu,3,0.7504355500000202,1.973319267000079,2,9.637463612000147,best_repeat,compositional,750827172,4a5f9bc785ab8d97bc637c19653ccfc2,0.25111919699998,0.05914482001400623,euclidean1d,euclidean,0.5,30233,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/c8ae1cffb2210a217578683045af9a00/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[88, 88, 88, 88]",128,stochastic,88,0.0001,1,30.0,12.306486849999828,,0.8041111460001957,False,,,,,,,29.824794433902593,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.010336431999803608,0.011653384999817717,results/models/tmp/c8ae1cffb2210a217578683045af9a00_rep0.pt,0.003704992999928436,True,0.002873540999871693,.pt,3162,softplus,3,0.0,1.9493531600001006,0,15.811831636000079,best_repeat,compositional,240887426,c8ae1cffb2210a217578683045af9a00,0.7518804799999543,0.010468817886966495,euclidean1d,euclidean,0.5,94306,,,,1
